id,date,day,trading,data available,price,spread-low,spread-high,event
RL029,1914-03-11T00:00:00Z,Wednesday,TRUE,TRUE,NA,37,39,XD
RL029,1914-03-12T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-03-13T00:00:00Z,Friday,TRUE,TRUE,36,36,38,NA
RL029,1914-03-14T00:00:00Z,Saturday,TRUE,TRUE,NA,36,38,NA
RL029,1914-03-15T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-03-16T00:00:00Z,Monday,TRUE,TRUE,NA,36,38,NA
RL029,1914-03-17T00:00:00Z,Tuesday,TRUE,TRUE,36-1/2,36,38,NA
RL029,1914-03-18T00:00:00Z,Wednesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-03-19T00:00:00Z,Thursday,TRUE,TRUE,NA,35,37,NA
RL029,1914-03-20T00:00:00Z,Friday,TRUE,TRUE,NA,35,37,NA
RL029,1914-03-21T00:00:00Z,Saturday,TRUE,TRUE,36 5,35,37,NA
RL029,1914-03-22T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-03-23T00:00:00Z,Monday,TRUE,TRUE,36-1/2 6,35,37,NA
RL029,1914-03-24T00:00:00Z,Tuesday,TRUE,TRUE,| 36-1/2,35,37,NA
RL029,1914-03-25T00:00:00Z,Wednesday,TRUE,TRUE,NA,34,36,NA
RL029,1914-03-26T00:00:00Z,Thursday,TRUE,TRUE,34,34,36,NA
RL029,1914-03-27T00:00:00Z,Friday,TRUE,TRUE,34-1/2 5,34,36,NA
RL029,1914-03-28T00:00:00Z,Saturday,TRUE,TRUE,NA,34,36,NA
RL029,1914-03-29T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-03-30T00:00:00Z,Monday,TRUE,TRUE,34-1/2 5,34,36,NA
RL029,1914-03-31T00:00:00Z,Tuesday,TRUE,TRUE,36,35,37,NA
RL029,1914-04-01T00:00:00Z,Wednesday,TRUE,TRUE,37 8,36,38,NA
RL029,1914-04-02T00:00:00Z,Thursday,TRUE,TRUE,37,36,38,NA
RL029,1914-04-03T00:00:00Z,Friday,TRUE,TRUE,38-1/2,37,39,NA
RL029,1914-04-04T00:00:00Z,Saturday,TRUE,TRUE,37-1/2,37,39,NA
RL029,1914-04-05T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-04-06T00:00:00Z,Monday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-07T00:00:00Z,Tuesday,TRUE,TRUE,36-1/2,37,39,NA
RL029,1914-04-08T00:00:00Z,Wednesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-09T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-10T00:00:00Z,Friday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-04-11T00:00:00Z,Saturday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-04-12T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-04-13T00:00:00Z,Monday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-04-14T00:00:00Z,Tuesday,TRUE,TRUE,NA,38,40,NA
RL029,1914-04-15T00:00:00Z,Wednesday,TRUE,TRUE,NA,38,40,NA
RL029,1914-04-16T00:00:00Z,Thursday,TRUE,TRUE,NA,38,40,NA
RL029,1914-04-17T00:00:00Z,Friday,TRUE,TRUE,NA,38,40,NA
RL029,1914-04-18T00:00:00Z,Saturday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-19T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-04-20T00:00:00Z,Monday,TRUE,TRUE,38-1/2 7-3/4§,37,39,NA
RL029,1914-04-21T00:00:00Z,Tuesday,TRUE,TRUE,37-1/4,37,39,NA
RL029,1914-04-22T00:00:00Z,Wednesday,TRUE,TRUE,37-3/4,38,40,NA
RL029,1914-04-23T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-24T00:00:00Z,Friday,TRUE,TRUE,38-1/2,37,39,NA
RL029,1914-04-25T00:00:00Z,Saturday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-26T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-04-27T00:00:00Z,Monday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-28T00:00:00Z,Tuesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-04-29T00:00:00Z,Wednesday,TRUE,TRUE,37-1/8,37,39,NA
RL029,1914-04-30T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-01T00:00:00Z,Friday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-05-02T00:00:00Z,Saturday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-05-03T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-05-04T00:00:00Z,Monday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-05T00:00:00Z,Tuesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-06T00:00:00Z,Wednesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-07T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-08T00:00:00Z,Friday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-09T00:00:00Z,Saturday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-10T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-05-11T00:00:00Z,Monday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-12T00:00:00Z,Tuesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-13T00:00:00Z,Wednesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-14T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-15T00:00:00Z,Friday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-16T00:00:00Z,Saturday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-17T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-05-18T00:00:00Z,Monday,TRUE,TRUE,37-1/2§,37,39,NA
RL029,1914-05-19T00:00:00Z,Tuesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-20T00:00:00Z,Wednesday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-21T00:00:00Z,Thursday,TRUE,TRUE,NA,37,39,NA
RL029,1914-05-22T00:00:00Z,Friday,TRUE,TRUE,37 6-1/2,36,38,NA
RL029,1914-05-23T00:00:00Z,Saturday,TRUE,TRUE,NA,36,38,NA
RL029,1914-05-24T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-05-25T00:00:00Z,Monday,TRUE,TRUE,NA,36,38,NA
RL029,1914-05-26T00:00:00Z,Tuesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-05-27T00:00:00Z,Wednesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-05-28T00:00:00Z,Thursday,TRUE,TRUE,NA,36,38,NA
RL029,1914-05-29T00:00:00Z,Friday,TRUE,TRUE,36,36,38,NA
RL029,1914-05-30T00:00:00Z,Saturday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-05-31T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-06-01T00:00:00Z,Monday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-06-02T00:00:00Z,Tuesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-06-03T00:00:00Z,Wednesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-06-04T00:00:00Z,Thursday,TRUE,TRUE,37-1/4,36,38,NA
RL029,1914-06-05T00:00:00Z,Friday,TRUE,TRUE,37-1/4 6-1/2 6§,36,38,NA
RL029,1914-06-06T00:00:00Z,Saturday,TRUE,TRUE,NA,36,38,NA
RL029,1914-06-07T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-06-08T00:00:00Z,Monday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-09T00:00:00Z,Tuesday,TRUE,TRUE,36,35,37,NA
RL029,1914-06-10T00:00:00Z,Wednesday,TRUE,TRUE,35-1/4,35,37,NA
RL029,1914-06-11T00:00:00Z,Thursday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-12T00:00:00Z,Friday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-13T00:00:00Z,Saturday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-06-14T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-06-15T00:00:00Z,Monday,TRUE,TRUE,34-3/4,35,37,NA
RL029,1914-06-16T00:00:00Z,Tuesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-17T00:00:00Z,Wednesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-18T00:00:00Z,Thursday,TRUE,TRUE,35-3/4,35,37,NA
RL029,1914-06-19T00:00:00Z,Friday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-20T00:00:00Z,Saturday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-21T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-06-22T00:00:00Z,Monday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-23T00:00:00Z,Tuesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-24T00:00:00Z,Wednesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-25T00:00:00Z,Thursday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-26T00:00:00Z,Friday,TRUE,TRUE,NA,35,37,NA
RL029,1914-06-27T00:00:00Z,Saturday,TRUE,FALSE,NA,NA,NA,NA
RL029,1914-06-28T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-06-29T00:00:00Z,Monday,TRUE,TRUE,36-1/2,35,37,NA
RL029,1914-06-30T00:00:00Z,Tuesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-07-01T00:00:00Z,Wednesday,TRUE,TRUE,NA,35,37,NA
RL029,1914-07-02T00:00:00Z,Thursday,TRUE,TRUE,NA,35,37,NA
RL029,1914-07-03T00:00:00Z,Friday,TRUE,TRUE,NA,35,37,NA
RL029,1914-07-04T00:00:00Z,Saturday,TRUE,TRUE,NA,35,37,NA
RL029,1914-07-05T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-07-06T00:00:00Z,Monday,TRUE,TRUE,37,36,38,NA
RL029,1914-07-07T00:00:00Z,Tuesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-08T00:00:00Z,Wednesday,TRUE,TRUE,36-7/8 | 37-1/2,36,38,NA
RL029,1914-07-09T00:00:00Z,Thursday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-10T00:00:00Z,Friday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-11T00:00:00Z,Saturday,TRUE,TRUE,38,36,38,NA
RL029,1914-07-12T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-07-13T00:00:00Z,Monday,TRUE,TRUE,37-3/4,36,38,NA
RL029,1914-07-14T00:00:00Z,Tuesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-15T00:00:00Z,Wednesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-16T00:00:00Z,Thursday,TRUE,TRUE,37-1/8 7,36,38,NA
RL029,1914-07-17T00:00:00Z,Friday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-18T00:00:00Z,Saturday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-19T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-07-20T00:00:00Z,Monday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-21T00:00:00Z,Tuesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-22T00:00:00Z,Wednesday,TRUE,TRUE,NA,36,38,NA
RL029,1914-07-23T00:00:00Z,Thursday,TRUE,TRUE,NA,34,36,NA
RL029,1914-07-24T00:00:00Z,Friday,TRUE,TRUE,35,34,36,NA
RL029,1914-07-25T00:00:00Z,Saturday,TRUE,TRUE,34,34,36,NA
RL029,1914-07-26T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL029,1914-07-27T00:00:00Z,Monday,TRUE,TRUE,| 34,33,35,NA
RL029,1914-07-28T00:00:00Z,Tuesday,TRUE,TRUE,NA,33,35,NA
RL029,1914-07-29T00:00:00Z,Wednesday,TRUE,TRUE,NA,33,35,NA
RL029,1914-07-30T00:00:00Z,Thursday,TRUE,TRUE,NA,33,35,NA
RL029,1914-07-31T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-01T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-02T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-03T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-04T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-05T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-06T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-07T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-01-08T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-09T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-10T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-11T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-12T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-13T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-14T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-01-15T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-16T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-17T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-18T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-19T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-20T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-21T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-01-22T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-23T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-24T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-25T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-26T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-27T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-28T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-01-29T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-30T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-01-31T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-01T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-02T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-03T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-04T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-02-05T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-06T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-07T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-08T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-09T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-10T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-11T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-02-12T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-13T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-14T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-15T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-16T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-17T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-18T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-02-19T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-20T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-21T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-22T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-23T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-24T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-25T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-02-26T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-27T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-28T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-02-29T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-01T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-02T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-03T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-03-04T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-05T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-06T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-07T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-08T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-09T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-10T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-03-11T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-12T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-13T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-14T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-15T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-16T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-17T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-03-18T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-19T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-20T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-21T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-22T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-23T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-24T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-03-25T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-26T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-27T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-28T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-29T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-30T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-03-31T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-04-01T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-02T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-03T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-04T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-05T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-06T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-07T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-04-08T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-09T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-10T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-11T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-12T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-13T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-14T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-04-15T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-16T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-17T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-18T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-19T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-20T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-21T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-04-22T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-23T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-24T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-25T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-26T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-27T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-28T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-04-29T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-04-30T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-01T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-02T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-03T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-04T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-05T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-05-06T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-07T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-08T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-09T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-10T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-11T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-12T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-05-13T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-14T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-15T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-16T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-17T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-18T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-19T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-05-20T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-21T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-22T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-23T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-24T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-25T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-26T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-05-27T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-28T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-29T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-30T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-05-31T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-01T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-02T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-06-03T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-04T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-05T00:00:00Z,Wednesday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-06T00:00:00Z,Thursday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-07T00:00:00Z,Friday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-08T00:00:00Z,Saturday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-09T00:00:00Z,Sunday,FALSE,FALSE,NA,NA,NA,NA
RL030,1912-06-10T00:00:00Z,Monday,TRUE,TRUE,NA,NA,NA,NA
RL030,1912-06-11T00:00:00Z,Tuesday,TRUE,TRUE,NA,NA,NA,NA
