company,id,year,year end date,event,event date,liability,instrument,type,subtype,section,traded,price,spread
Bengal & North Western Railway,RL008,1913,30/03/1913,GM,27/01/1914,equity,debenture,,,indian railways,TRUE,FALSE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,AU,15/05/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bengal Nagpur Railway,RL009,1913,30/09/1913,AU,15/05/1914,equity,surplus of profit,,,indian railways,TRUE,TRUE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,AU,15/05/1914,equity,debenture,,,indian railways,TRUE,TRUE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,LD,06/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bengal Nagpur Railway,RL009,1913,30/09/1913,LD,06/06/1914,equity,surplus of profit,,,indian railways,TRUE,FALSE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,LD,06/06/1914,equity,debenture,,,indian railways,TRUE,TRUE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,GM,16/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bengal Nagpur Railway,RL009,1913,30/09/1913,GM,16/06/1914,equity,surplus of profit,,,indian railways,TRUE,FALSE,TRUE
Bengal Nagpur Railway,RL009,1913,30/09/1913,GM,16/06/1914,equity,debenture,,,indian railways,TRUE,TRUE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LD,21/05/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LD,21/05/1914,equity,surplus of profit,,,indian railways,TRUE,TRUE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LD,21/05/1914,equity,debenture,,,indian railways,TRUE,FALSE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,AU,03/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,AU,03/06/1914,equity,surplus of profit,,,indian railways,TRUE,FALSE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,AU,03/06/1914,equity,debenture,,,indian railways,TRUE,TRUE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,FC,10/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,FC,10/06/1914,equity,surplus of profit,,,indian railways,TRUE,FALSE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,FC,10/06/1914,equity,debenture,,,indian railways,TRUE,FALSE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,GM,19/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,GM,19/06/1914,equity,surplus of profit,,,indian railways,TRUE,TRUE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,GM,19/06/1914,equity,debenture,,,indian railways,TRUE,FALSE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LC,30/06/1914,equity,common,,,indian railways,FALSE,FALSE,FALSE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LC,30/06/1914,equity,surplus of profit,,,indian railways,TRUE,TRUE,TRUE
Bombay Baroda & Central India Railway,RL010,1913,31/12/1913,LC,30/06/1914,equity,debenture,,,indian railways,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LD,17/01/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LD,17/01/1914,equity,debenture,A,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LD,17/01/1914,equity,debenture,B,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,AU,07/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,AU,07/02/1914,equity,debenture,A,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,AU,07/02/1914,equity,debenture,B,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,FC,10/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,FC,10/02/1914,equity,debenture,A,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,FC,10/02/1914,equity,debenture,B,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LC,19/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LC,19/02/1914,equity,debenture,A,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,LC,19/02/1914,equity,debenture,B,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,GM,19/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,GM,19/02/1914,equity,debenture,A,,railways - debenture stocks,TRUE,FALSE,TRUE
Brecon & Merthyr Tydfil Railway,RL011,1913,31/12/1913,GM,19/02/1914,equity,debenture,B,,railways - debenture stocks,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,debenture,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,debenture,second,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,debenture,constant,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,debenture,issued 1912,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,FC,22/10/1913,equity,debenture,issued 98%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,debenture,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,debenture,second,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,debenture,constant,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,debenture,issued 1912,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,AU,23/10/1913,equity,debenture,issued 98%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,preferred,first,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,debenture,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,debenture,second,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,debenture,constant,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,debenture,issued 1912,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LD,27/10/1913,equity,debenture,issued 98%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,debenture,first,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,debenture,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,debenture,constant,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,debenture,issued 1912,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,LC,04/11/1913,equity,debenture,issued 98%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,preferred,first,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,preferred,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,debenture,first,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,debenture,second,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,debenture,constant,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,debenture,issued 1912,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres & Pacific Railway,RL012,1913,30/06/1913,GM,04/11/1913,equity,debenture,issued 98%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,FC,25/09/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,FC,25/09/1913,equity,extension,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,FC,25/09/1913,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,FC,25/09/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,AU,03/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,AU,03/10/1913,equity,extension,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL014,1913,01/07/1913,AU,04/10/1913,equity,preferred,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL015,1913,02/07/1913,AU,05/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LD,07/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LD,07/10/1913,equity,extension,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LD,07/10/1913,equity,preferred,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LD,07/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LC,09/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LC,09/10/1913,equity,extension,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LC,09/10/1913,equity,preferred,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,LC,09/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,GM,22/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,GM,22/10/1913,equity,extension,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,GM,22/10/1913,equity,preferred,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Great Southern Railway,RL013,1913,30/06/1913,GM,22/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,extension,maturity 1913,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,extension,maturity 1915,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,preferred,non-cumulative,5%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,preferred,non-cumulative,4-1/2%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,FC,27/09/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,extension,maturity 1913,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,extension,maturity 1915,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,preferred,non-cumulative,5%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,preferred,non-cumulative,4-1/2%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,AU,30/09/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,extension,maturity 1913,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,extension,maturity 1915,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,preferred,non-cumulative,5%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,preferred,non-cumulative,4-1/2%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LD,07/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,extension,maturity 1913,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,extension,maturity 1915,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,preferred,non-cumulative - 5%,,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,preferred,non-cumulative - 4-1/2%,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,LC,11/10/1913,equity,debenture,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,extension,maturity 1913,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,extension,maturity 1915,,foreign railways,TRUE,TRUE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,preferred,non-cumulative,5%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,preferred,non-cumulative,4-1/2%,foreign railways,TRUE,FALSE,TRUE
Buenos Ayres Western Railway,RL014,1913,30/06/1913,GM,20/10/1913,equity,debenture,,,foreign railways,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,deferred,converted,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,deferred,ordinary,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,guaranteed,annuities,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,guaranteed,consolidated,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,consolidated,first,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,consolidated,second - 4%,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,consolidated,second - 5%,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,1884,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,1887,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,1902,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,1904,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,LD,20/01/1914,equity,preferred,1906,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,deferred,converted,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,deferred,ordinary,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,guaranteed,annuities,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,guaranteed,consolidated,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,preferred,consolidated,first,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,preferred,consolidated,second - 4%,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Caledonian Railway,RL016,1913,31/12/1913,FC,04/02/1914,equity,preferred,consolidated,second - 5%,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
